ifdg_GPSAltitude ,Count
0:39:43.00, 1
0:39:44.09, 1
0:39:44.61, 1
0:39:45.00, 1
0:39:52.03, 1
0:39:52.44, 1
0:39:52.92, 1
0:39:53.32, 1
0:39:54.00, 1
0:39:55.20, 1
0:39:56.13, 1
0:39:56.28, 1
0:39:56.96, 1
0:39:57.00, 1
0:39:58.67, 1
0:39:58.88, 1
0:39:59.91, 1
0:39:6.10, 2
0:39:7.00, 1
0:39:723.00, 1
0:39:8.28, 1
0:39:8.84, 1
0:3:0.00, 1
0:3:0.06, 1
0:3:0.80, 1
0:3:1.05, 1
0:3:11.27, 1
0:3:12.00, 1
0:3:12.49, 1
0:3:14.07, 1
0:3:14.31, 1
0:3:15.87, 1
0:3:16.00, 2
0:3:16.04, 1
0:3:17.30, 1
0:3:18.80, 1
0:3:2.80, 1
0:3:20.00, 1
0:3:22.09, 1
0:3:22.14, 1
0:3:26.46, 1
0:3:26.80, 1
0:3:32.07, 1
0:3:34.00, 1
0:3:36.37, 1
0:3:37.00, 1
0:3:37.45, 1
0:3:38.14, 1
0:3:39.27, 1
0:3:4.80, 1
0:3:40.00, 1
0:3:40.47, 1
0:3:41.00, 1
0:3:41.30, 2
0:3:4189.00, 1
0:3:42.40, 1
0:3:45.00, 1
0:3:4576.00, 1
0:3:48.00, 1
0:3:4812.00, 1
0:3:49.00, 1
0:3:49.69, 1
0:3:5.06, 1
0:3:5.54, 1
0:3:51.38, 1
0:3:53.00, 1
0:3:58.31, 1
0:3:59.00, 1
0:3:59.45, 1
0:3:8.00, 1
0:3:873.00, 1
0:3:9.67, 1
0:40:0.88, 1
0:40:1058.00, 1
0:40:1192.00, 1
0:40:1300.00, 1
0:40:14.00, 1
0:40:16.62, 1
0:40:18.21, 1
0:40:20.47, 1
0:40:21.00, 2
0:40:22.00, 1
0:40:23.00, 1
0:40:25.00, 2
0:40:26.24, 1
0:40:29.00, 1
0:40:30.00, 1
0:40:33.73, 2
0:40:3388.00, 1
0:40:35.43, 1
0:40:36.27, 1
0:40:37.24, 1
0:40:4.00, 1
0:40:40.00, 2
0:40:40.49, 2
0:40:41.00, 1
0:40:41.11, 1
0:40:41.63, 1
0:40:41.72, 4
0:40:42.00, 1
0:40:45.03, 1
0:40:47.49, 1
0:40:49.00, 1
0:40:49.05, 1
0:40:49.23, 1
0:40:5.00, 1
0:40:51.00, 1
0:40:52.43, 1
0:40:54.00, 1
0:40:54.90, 1
0:40:57.00, 1
0:40:58.30, 1
0:40:5840.00, 1
0:40:59.00, 1
0:40:6.00, 1
0:40:7.70, 1
0:41:0.49, 1
0:41:1342.00, 1
0:41:14.20, 1
0:41:1717.00, 1
0:41:18.00, 1
0:41:1868.00, 1
0:41:22.00, 1
0:41:22.70, 1
0:41:23.00, 1
0:41:23.99, 1
0:41:25.00, 1
0:41:25.26, 1
0:41:26.31, 1
0:41:27.44, 1
0:41:28.31, 2
0:41:29.00, 1
0:41:30.88, 1
0:41:32.08, 1
0:41:32.14, 1
0:41:34.21, 1
0:41:3479.00, 1
0:41:35.00, 2
0:41:36.00, 1
0:41:36.26, 2
0:41:43.33, 1
0:41:4353.00, 1
0:41:44.18, 1
0:41:46.00, 1
0:41:46.26, 2
0:41:47.00, 1
0:41:47.48, 1
0:41:50.36, 1
0:41:50.73, 1
0:41:5251.00, 1
0:41:54.00, 1
0:41:54.26, 2
0:41:5453.00, 1
0:41:58.00, 1
0:41:7.00, 1
0:41:8.17, 1
0:42:1.80, 1
0:42:11.27, 1
0:42:12.00, 2
0:42:14.00, 1
0:42:1412.00, 2
0:42:15.00, 1
0:42:16.00, 1
0:42:16.26, 2
0:42:16.53, 1
0:42:18.34, 1
0:42:19.00, 2
0:42:2.00, 2
0:42:2551.00, 1
0:42:29.54, 1
0:42:29.60, 1
0:42:3069.00, 1
0:42:31.00, 1
0:42:33.00, 1
0:42:3344.00, 1
0:42:39.00, 1
0:42:40.00, 1
0:42:40.30, 1
0:42:40.63, 2
0:42:40.71, 1
0:42:43.92, 1
0:42:4423.00, 1
0:42:46.00, 1
0:42:48.03, 1
0:42:49.72, 1
0:42:5.00, 1
0:42:52.00, 1
0:42:52.84, 1
0:42:5290.00, 1
0:42:53.00, 1
0:42:54.00, 1
0:42:54.46, 1
0:42:5496.00, 1
0:42:57.29, 1
0:42:58.00, 1
0:42:59.24, 1
0:42:6.35, 2
0:42:711.00, 2
0:43:0.56, 1
0:43:10.00, 1
0:43:1028.00, 1
0:43:1228.00, 1
0:43:1296.00, 1
0:43:14.00, 1
0:43:14.52, 1
0:43:14.97, 1
0:43:15.38, 1
0:43:18.54, 1
0:43:1804.00, 1
0:43:1966.00, 1
0:43:2.11, 1
0:43:2044.00, 1
0:43:21.65, 1
0:43:22.50, 1
0:43:22.87, 1
0:43:27.00, 1
0:43:31.37, 1
0:43:33.00, 1
0:43:34.00, 1
0:43:34.16, 1
0:43:34.77, 1
0:43:35.14, 1
0:43:35.36, 1
0:43:36.00, 1
0:43:39.03, 1
0:43:395.00, 1
0:43:40.00, 1
0:43:41.54, 1
0:43:42.55, 1
0:43:43.28, 1
0:43:45.60, 1
0:43:46.00, 1
0:43:46.18, 1
0:43:46.27, 1
0:43:47.06, 1
0:43:49.00, 1
0:43:5.00, 1
0:43:50.18, 1
0:43:51.00, 1
0:43:53.00, 1
0:43:54.00, 1
0:43:54.87, 1
0:43:54.98, 1
0:43:56.52, 1
0:43:57.00, 8
0:43:57.71, 1
0:43:5741.00, 1
0:43:9.00, 4
0:44:10.00, 1
0:44:12.00, 1
0:44:13.00, 2
0:44:14.38, 1
0:44:15.00, 1
0:44:16.29, 1
0:44:1919.00, 1
0:44:20.00, 1
0:44:24.00, 1
0:44:27.00, 1
0:44:28.97, 1
0:44:3.71, 1
0:44:30.58, 1
0:44:33.22, 1
0:44:33.30, 1
0:44:34.00, 1
0:44:34.27, 1
0:44:35.00, 1
0:44:35.63, 1
0:44:36.00, 2
0:44:36.67, 1
0:44:38.00, 1
0:44:39.00, 1
0:44:4.06, 1
0:44:40.00, 1
0:44:40.21, 1
0:44:41.00, 1
0:44:4108.00, 1
0:44:44.00, 1
0:44:44.27, 1
0:44:45.28, 1
0:44:46.73, 1
0:44:47.00, 1
0:44:49.65, 1
0:44:5.40, 1
0:44:51.37, 1
0:44:52.44, 1
0:44:55.00, 1
0:44:57.00, 1
0:44:58.00, 1
0:44:59.71, 1
0:44:6.00, 1
0:44:6.08, 1
0:44:6.61, 2
0:44:7.00, 1
0:44:8.00, 1
0:44:8.09, 1
0:44:9.00, 1
0:45:0.44, 2
0:45:10.00, 1
0:45:11.00, 1
0:45:14.81, 1
0:45:16.11, 1
0:45:16.73, 1
0:45:1782.00, 1
0:45:19.00, 1
0:45:19.42, 1
0:45:19.61, 2
0:45:20.00, 1
0:45:20.65, 1
0:45:21.00, 1
0:45:22.22, 1
0:45:22.37, 1
0:45:24.00, 2
0:45:24.04, 1
0:45:25.99, 1
0:45:28.09, 1
0:45:29.30, 2
0:45:32.00, 3
0:45:32.20, 1
0:45:33.00, 1
0:45:33.59, 1
0:45:34.21, 1
0:45:35.65, 2
0:45:3600.00, 1
0:45:40.00, 1
0:45:43.00, 1
0:45:44.00, 1
0:45:45.32, 1
0:45:46.00, 1
0:45:48.00, 1
0:45:48.80, 1
0:45:49.27, 5
0:45:51.00, 1
0:45:53.37, 1
0:45:5333.00, 1
0:45:55.37, 1
0:45:58.00, 1
0:45:6.00, 1
0:45:9.00, 2
0:46:1.08, 1
0:46:10.00, 2
0:46:11.00, 1
0:46:12.00, 2
0:46:15.00, 1
0:46:17.00, 1
0:46:17.45, 1
0:46:18.00, 1
0:46:19.00, 2
0:46:19.69, 1
0:46:22.00, 1
0:46:22.40, 1
0:46:22.85, 1
0:46:23.00, 1
0:46:23.29, 1
0:46:25.00, 1
0:46:27.00, 2
0:46:27.93, 2
0:46:28.34, 1
0:46:30.00, 1
0:46:31.11, 3
0:46:31.83, 1
0:46:32.24, 1
0:46:32.32, 1
0:46:32.99, 1
0:46:33.33, 1
0:46:34.09, 1
0:46:34.67, 1
0:46:35.00, 1
0:46:35.28, 1
0:46:35.34, 1
0:46:36.00, 2
0:46:36.17, 1
0:46:37.00, 1
0:46:37.05, 1
0:46:38.00, 1
0:46:38.02, 1
0:46:40.04, 1
0:46:40.90, 1
0:46:41.04, 1
0:46:42.00, 1
0:46:42.01, 1
0:46:4259.00, 1
0:46:4299.00, 1
0:46:44.00, 2
0:46:45.96, 1
0:46:47.93, 1
0:46:4969.00, 1
0:46:5.61, 1
0:46:50.04, 1
0:46:54.00, 1
0:46:55.00, 1
0:46:56.00, 1
0:46:57.28, 3
0:46:5790.00, 1
0:46:59.00, 1
0:46:59.06, 1
0:46:5946.00, 1
0:46:7.00, 1
0:46:8.00, 1
0:47:0.79, 1
0:47:10.00, 1
0:47:10.61, 1
0:47:11.85, 1
0:47:13.38, 1
0:47:14.00, 1
0:47:15.03, 2
0:47:16.06, 1
0:47:17.00, 1
0:47:17.69, 1
0:47:18.00, 1
0:47:2.23, 1
0:47:21.00, 1
0:47:21.05, 1
0:47:21.70, 1
0:47:23.00, 1
0:47:24.36, 1
0:47:2412.00, 1
0:47:2533.00, 1
0:47:26.06, 1
0:47:26.18, 1
0:47:26.76, 1
0:47:27.69, 1
0:47:28.00, 1
0:47:28.76, 1
0:47:29.57, 1
0:47:29.66, 1
0:47:29.76, 1
0:47:2910.00, 1
0:47:3.00, 1
0:47:30.00, 1
0:47:30.24, 1
0:47:31.51, 1
0:47:3244.00, 1
0:47:34.00, 1
0:47:35.00, 1
0:47:35.63, 1
0:47:37.00, 3
0:47:39.32, 1
0:47:3910.00, 1
0:47:42.00, 2
0:47:45.11, 1
0:47:45.63, 1
0:47:4506.00, 1
0:47:49.00, 1
0:47:5146.00, 1
0:47:52.83, 1
0:47:54.30, 1
0:47:55.03, 1
0:47:56.00, 2
0:47:57.31, 1
0:47:5900.00, 1
0:47:700.00, 1
0:47:8.31, 2
0:48:1.00, 1
0:48:1.04, 1
0:48:16.00, 1
0:48:16.08, 1
0:48:18.00, 1
0:48:19.00, 1
0:48:19.45, 1
0:48:2417.00, 1
0:48:26.80, 1
0:48:26.85, 1
0:48:28.96, 1
0:48:30.54, 1
0:48:32.00, 3
0:48:32.09, 1
0:48:32.18, 1
0:48:3200.00, 1
0:48:33.00, 1
0:48:3337.00, 1
0:48:37.07, 1
0:48:3700.00, 1
0:48:40.10, 1
0:48:42.34, 1
0:48:44.00, 1
0:48:46.21, 1
0:48:47.07, 1
0:48:5.00, 1
0:48:5.32, 1
0:48:50.04, 1
0:48:5000.00, 2
0:48:53.00, 3
0:48:5339.00, 1
0:48:54.00, 1
0:48:55.00, 1
0:48:57.00, 1
0:48:57.27, 1
0:48:7.00, 1
0:49:10.48, 1
0:49:13.00, 7
0:49:14.00, 1
0:49:14.25, 1
0:49:2.00, 1
0:49:21.48, 1
0:49:21.54, 1
0:49:23.36, 1
0:49:26.30, 1
0:49:27.00, 1
0:49:28.00, 1
0:49:28.15, 1
0:49:28.46, 1
0:49:3.61, 1
0:49:3.85, 2
0:49:32.00, 1
0:49:32.13, 1
0:49:36.74, 1
0:49:38.95, 1
0:49:39.00, 1
0:49:40.82, 1
0:49:41.30, 1
0:49:42.00, 1
0:49:43.22, 1
0:49:43.93, 1
0:49:47.69, 1
0:49:49.04, 1
0:49:52.00, 1
0:49:53.00, 1
0:49:54.23, 1
0:49:55.00, 1
0:49:55.63, 1
0:49:57.00, 1
0:49:58.00, 1
0:49:59.09, 1
0:49:59.76, 1
0:49:5910.00, 1
0:49:600.00, 1
0:49:777.00, 1
0:4:0.98, 1
0:4:10.00, 2
0:4:10.69, 1
0:4:11.69, 1
0:4:15.42, 1
0:4:16.61, 1
0:4:1737.00, 1
0:4:19.00, 1
0:4:20.69, 1
0:4:22.00, 1
0:4:26.00, 1
0:4:27.78, 1
0:4:2802.00, 1
0:4:29.53, 1
0:4:31.38, 1
0:4:36.00, 1
0:4:36.80, 1
0:4:37.70, 1
0:4:39.00, 1
0:4:40.65, 1
0:4:41.00, 1
0:4:44.91, 1
0:4:46.00, 1
0:4:4769.00, 1
0:4:4935.00, 1
0:4:5.09, 2
0:4:50.80, 1
0:4:57.35, 1
0:4:58.24, 1
0:4:58.51, 1
0:4:59.00, 1
0:4:7.17, 1
0:4:8.42, 1
0:4:8.80, 1
0:50:0.65, 1
0:50:10.55, 1
0:50:11.07, 2
0:50:14.00, 1
0:50:15.24, 1
0:50:1519.00, 1
0:50:17.23, 1
0:50:2.00, 1
0:50:21.84, 1
0:50:22.76, 1
0:50:24.52, 1
0:50:3.12, 1
0:50:3.53, 1
0:50:31.32, 5
0:50:31.82, 1
0:50:33.35, 1
0:50:33.38, 1
0:50:35.00, 1
0:50:35.75, 1
0:50:37.21, 1
0:50:39.82, 1
0:50:4.34, 1
0:50:40.58, 1
0:50:4390.00, 1
0:50:46.44, 2
0:50:47.04, 1
0:50:5.56, 1
0:50:53.00, 1
0:50:530.00, 1
0:50:54.00, 1
0:50:55.00, 1
0:50:57.00, 1
0:50:58.00, 4
0:50:58.05, 2
0:50:6.00, 1
0:50:6.10, 2
0:50:7.33, 1
0:50:9.00, 1
0:51:14.00, 1
0:51:15.00, 1
0:51:16.00, 2
0:51:18.00, 1
0:51:19.00, 1
0:51:2.56, 1
0:51:21.43, 1
0:51:24.07, 1
0:51:24.77, 2
0:51:2406.00, 1
0:51:25.80, 1
0:51:25.94, 1
0:51:26.05, 1
0:51:2675.00, 1
0:51:28.00, 1
0:51:29.80, 1
0:51:2996.00, 1
0:51:3.04, 1
0:51:3.15, 1
0:51:3.57, 1
0:51:30.00, 1
0:51:31.00, 1
0:51:3340.00, 1
0:51:34.06, 1
0:51:34.61, 1
0:51:37.34, 1
0:51:39.00, 1
0:51:4.00, 2
0:51:4.07, 1
0:51:40.05, 2
0:51:4024.00, 1
0:51:41.06, 1
0:51:43.30, 1
0:51:43.74, 1
0:51:45.00, 1
0:51:46.55, 1
0:51:49.11, 1
0:51:50.00, 2
0:51:5012.00, 1
0:51:51.00, 1
0:51:52.00, 1
0:51:53.00, 1
0:51:54.00, 1
0:51:54.58, 1
0:51:55.00, 1
0:51:55.05, 2
0:51:57.00, 1
0:51:59.00, 1
0:51:59.12, 1
0:51:6.04, 1
0:51:7.05, 2
0:51:9.67, 1
0:52:0.00, 1
0:52:0.25, 1
0:52:0.65, 1
0:52:1.00, 1
0:52:10.35, 1
0:52:11.69, 1
0:52:1359.00, 1
0:52:14.00, 1
0:52:15.07, 1
0:52:1595.00, 1
0:52:18.00, 2
0:52:18.16, 1
0:52:18.70, 1
0:52:19.94, 1
0:52:2.05, 1
0:52:21.05, 2
0:52:21.36, 2
0:52:22.00, 1
0:52:23.00, 2
0:52:24.00, 2
0:52:26.84, 1
0:52:27.10, 1
0:52:27.52, 1
0:52:28.00, 4
0:52:3.00, 1
0:52:30.63, 1
0:52:3164.00, 1
0:52:32.00, 1
0:52:3234.00, 1
0:52:33.00, 1
0:52:34.06, 1
0:52:3540.00, 1
0:52:36.50, 1
0:52:37.77, 1
0:52:40.07, 1
0:52:40.90, 5
0:52:40.93, 1
0:52:40.96, 1
0:52:45.00, 1
0:52:4511.00, 1
0:52:46.02, 1
0:52:46.38, 1
0:52:47.00, 1
0:52:5.00, 1
0:52:5020.00, 1
0:52:52.00, 1
0:52:53.80, 1
0:52:54.00, 3
0:52:54.74, 1
0:52:55.00, 1
0:52:56.35, 1
0:52:58.94, 1
0:52:59.00, 1
0:52:6.06, 1
0:52:7.50, 1
0:52:7.76, 1
0:52:8.00, 2
0:52:9.05, 2
0:52:9.31, 1
0:52:916.00, 1
0:53:12.65, 1
0:53:17.00, 1
0:53:18.05, 1
0:53:19.00, 1
0:53:20.00, 2
0:53:20.04, 1
0:53:21.00, 2
0:53:22.00, 1
0:53:24.00, 1
0:53:25.09, 1
0:53:26.00, 4
0:53:26.12, 1
0:53:33.87, 13
0:53:35.03, 1
0:53:36.00, 2
0:53:37.04, 1
0:53:38.00, 1
0:53:38.22, 1
0:53:3800.00, 1
0:53:3918.00, 1
0:53:4.68, 2
0:53:41.00, 1
0:53:42.99, 1
0:53:43.03, 1
0:53:44.00, 2
0:53:47.00, 1
0:53:47.37, 1
0:53:49.00, 1
0:53:5.21, 1
0:53:50.00, 1
0:53:51.00, 10
0:53:59.00, 1
0:53:7.90, 1
0:53:9.25, 1
0:53:963.00, 1
0:54:10.00, 1
0:54:12.28, 1
0:54:1218.00, 1
0:54:14.72, 1
0:54:15.00, 1
0:54:15.45, 1
0:54:24.10, 1
0:54:24.12, 1
0:54:28.98, 1
0:54:29.48, 1
0:54:29.70, 1
0:54:31.00, 3
0:54:32.72, 1
0:54:33.68, 1
0:54:34.00, 1
0:54:3707.00, 1
0:54:38.00, 1
0:54:4.00, 1
0:54:41.59, 1
0:54:45.00, 1
0:54:45.23, 2
0:54:48.67, 1
0:54:51.19, 1
0:54:55.89, 1
0:54:56.08, 1
0:54:57.00, 1
0:54:5725.00, 1
0:54:6.34, 1
0:54:7.62, 1
0:54:9.02, 1
0:55:1.88, 1
0:55:12.00, 1
0:55:14.24, 1
0:55:14.68, 1
0:55:15.82, 1
0:55:16.00, 1
0:55:17.00, 1
0:55:18.29, 1
0:55:1890.00, 1
0:55:19.26, 1
0:55:21.13, 1
0:55:27.00, 1
0:55:27.87, 1
0:55:29.20, 1
0:55:3.00, 2
0:55:33.00, 9
0:55:35.00, 1
0:55:3599.00, 1
0:55:3796.00, 1
0:55:38.08, 1
0:55:40.09, 1
0:55:4002.00, 1
0:55:41.00, 1
0:55:42.11, 1
0:55:43.29, 1
0:55:44.00, 1
0:55:44.06, 1
0:55:46.00, 1
0:55:50.57, 1
0:55:53.89, 1
0:55:5332.00, 1
0:55:56.00, 1
0:55:56.06, 1
0:55:57.00, 3
0:55:58.22, 1
0:55:58.35, 1
0:55:58.72, 1
0:55:58.89, 1
0:56:1.00, 1
0:56:10.83, 1
0:56:14.00, 1
0:56:18.00, 1
0:56:19.19, 1
0:56:2.63, 1
0:56:2081.00, 1
0:56:21.00, 1
0:56:21.09, 2
0:56:26.00, 1
0:56:27.14, 1
0:56:29.32, 1
0:56:30.00, 1
0:56:30.61, 1
0:56:3036.00, 1
0:56:31.00, 1
0:56:31.86, 2
0:56:32.00, 9
0:56:3309.00, 1
0:56:36.78, 1
0:56:39.54, 1
0:56:40.00, 1
0:56:41.00, 1
0:56:41.09, 1
0:56:44.00, 2
0:56:45.00, 1
0:56:45.08, 1
0:56:45.25, 1
0:56:46.00, 1
0:56:51.00, 2
0:56:51.54, 1
0:56:52.25, 1
0:56:52.88, 1
0:56:53.00, 1
0:56:5353.00, 1
0:56:55.00, 1
0:56:55.05, 1
0:56:5532.00, 1
0:56:56.02, 1
0:56:59.25, 1
0:56:6.08, 1
0:56:7.25, 1
0:56:778.00, 1
0:56:9.00, 1
0:57:0.00, 1
0:57:1.00, 1
0:57:11.00, 2
0:57:11.61, 1
0:57:12.00, 1
0:57:12.84, 1
0:57:13.19, 1
0:57:14.00, 2
0:57:14.01, 1
0:57:15.55, 1
0:57:17.40, 1
0:57:18.00, 1
0:57:19.00, 1
0:57:2.39, 1
0:57:28.43, 1
0:57:3.11, 1
0:57:38.57, 1
0:57:39.03, 2
0:57:39.09, 1
0:57:39.26, 1
0:57:40.00, 1
0:57:41.00, 1
0:57:41.32, 1
0:57:41.78, 1
0:57:41.95, 1
0:57:43.55, 1
0:57:44.05, 1
0:57:44.29, 1
0:57:46.56, 1
0:57:4771.00, 1
0:57:48.83, 1
0:57:49.00, 1
0:57:49.71, 1
0:57:5.27, 1
0:57:51.00, 1
0:57:53.26, 1
0:57:54.26, 1
0:57:55.00, 2
0:57:55.93, 1
0:57:56.26, 1
0:57:59.95, 3
0:57:5956.00, 1
0:57:6.00, 1
0:58:0.25, 1
0:58:1.00, 4
0:58:1.51, 1
0:58:10.47, 1
0:58:11.44, 1
0:58:12.00, 1
0:58:17.00, 1
0:58:18.00, 2
0:58:19.00, 1
0:58:21.06, 1
0:58:21.20, 1
0:58:21.85, 1
0:58:22.46, 1
0:58:22.78, 1
0:58:24.00, 1
0:58:28.00, 1
0:58:28.62, 1
0:58:29.05, 1
0:58:29.58, 1
0:58:29.92, 1
0:58:3.08, 1
0:58:3.30, 1
0:58:30.00, 3
0:58:30.86, 1
0:58:34.36, 1
0:58:35.06, 1
0:58:35.89, 1
0:58:36.09, 1
0:58:37.00, 2
0:58:4.00, 2
0:58:4.26, 1
0:58:40.00, 1
0:58:40.73, 1
0:58:42.00, 2
0:58:43.10, 1
0:58:45.49, 1
0:58:46.00, 1
0:58:47.14, 1
0:58:48.00, 3
0:58:48.12, 1
0:58:48.27, 1
0:58:4920.00, 1
0:58:50.82, 1
0:58:52.00, 1
0:58:52.42, 1
0:58:53.00, 1
0:58:55.00, 1
0:58:55.54, 1
0:58:58.00, 1
0:58:59.00, 1
0:58:5991.00, 1
0:58:7.06, 1
0:58:7.43, 2
0:58:8.26, 1
0:58:8.74, 7
0:58:9.13, 1
0:59:0.27, 1
0:59:10.24, 1
0:59:12.98, 1
0:59:13.00, 1
0:59:13.51, 1
0:59:17.00, 2
0:59:1728.00, 1
0:59:18.00, 1
0:59:18.08, 1
0:59:19.00, 1
0:59:22.00, 1
0:59:23.00, 1
0:59:24.05, 1
0:59:24.12, 1
0:59:25.00, 1
0:59:25.47, 1
0:59:26.00, 1
0:59:2828.00, 1
0:59:29.69, 1
0:59:3.00, 1
0:59:30.00, 1
0:59:31.55, 1
0:59:31.87, 1
0:59:33.42, 1
0:59:33.72, 2
0:59:34.29, 1
0:59:38.00, 1
0:59:3800.00, 1
0:59:4028.00, 1
0:59:41.42, 1
0:59:42.00, 1
0:59:43.29, 1
0:59:45.00, 2
0:59:45.97, 1
0:59:4568.00, 1
0:59:46.10, 1
0:59:47.89, 1
0:59:4756.00, 1
0:59:5079.00, 1
0:59:52.23, 1
0:59:5206.00, 1
0:59:5212.00, 1
0:59:53.24, 1
0:59:53.43, 1
0:59:53.78, 1
0:59:54.00, 1
0:59:58.43, 1
0:59:58.97, 1
0:59:59.00, 1
0:59:59.15, 1
0:59:5994.00, 1
0:59:6.46, 1
0:59:641.00, 1
0:5:0.00, 1
0:5:0.42, 1
0:5:0.57, 1
0:5:10.42, 1
0:5:11.80, 1
0:5:13.00, 1
0:5:16.57, 1
0:5:2.67, 1
0:5:21.00, 1
0:5:22.00, 2
0:5:22.80, 1
0:5:23.66, 1
0:5:24.06, 1
0:5:25.59, 1
0:5:26.97, 1
0:5:28.00, 1
0:5:32.54, 1
0:5:34.00, 2
0:5:36.00, 2
0:5:39.00, 2
0:5:41.00, 1
0:5:42.36, 1
0:5:43.80, 1
0:5:44.00, 1
0:5:44.26, 1
0:5:50.00, 1
0:5:53.43, 1
0:5:54.00, 1
0:5:55.55, 1
0:5:57.26, 1
0:5:59.00, 1
0:5:59.43, 1
0:5:6.35, 2
0:5:7.00, 1
0:5:7.65, 1
0:6:0.68, 1
0:6:1.27, 1
0:6:15.80, 1
0:6:16.00, 3
0:6:18.91, 1
0:6:19.28, 1
0:6:20.73, 1
0:6:2092.00, 1
0:6:23.00, 1
0:6:25.00, 1
0:6:27.69, 1
0:6:38.00, 3
0:6:39.00, 1
0:6:4.45, 1
0:6:44.00, 1
0:6:45.00, 1
0:6:50.58, 2
0:6:54.00, 1
0:6:54.66, 1
0:6:54.78, 1
0:6:54.83, 1
0:6:55.08, 1
0:6:56.62, 3
0:6:57.95, 1
0:6:58.00, 1
0:6:6.45, 1
0:6:746.00, 1
0:6:907.00, 1
0:7:0.72, 1
0:7:1.82, 1
0:7:10.33, 1
0:7:10.66, 1
0:7:11.38, 1
0:7:11.80, 1
0:7:17.00, 1
0:7:18.00, 1
0:7:19.69, 1
0:7:29.03, 1
0:7:29.39, 1
0:7:32.00, 2
0:7:33.13, 1
0:7:34.09, 1
0:7:34.13, 1
0:7:34.87, 1
0:7:35.00, 1
0:7:36.00, 1
0:7:37.41, 1
0:7:37.80, 1
0:7:38.39, 1
0:7:39.00, 1
0:7:39.80, 1
0:7:4.80, 1
0:7:42.65, 1
0:7:43.39, 1
0:7:43.80, 1
0:7:45.62, 1
0:7:45.80, 1
0:7:46.73, 1
0:7:48.46, 1
0:7:481.00, 1
0:7:49.40, 1
0:7:49.94, 1
0:7:51.36, 1
0:7:53.53, 1
0:7:54.00, 1
0:7:54.08, 1
0:7:55.00, 1
0:7:56.31, 1
0:7:57.40, 1
0:7:59.00, 1
0:7:9.42, 1
0:8:0.00, 2
0:8:0.54, 1
0:8:1.79, 1
0:8:1.89, 2
0:8:10.00, 1
0:8:12.37, 1
0:8:13.01, 1
0:8:13.80, 1
0:8:15.20, 1
0:8:16.00, 1
0:8:17.00, 1
0:8:18.00, 1
0:8:18.29, 1
0:8:20.00, 2
0:8:22.00, 1
0:8:27.90, 1
0:8:29.00, 1
0:8:29.39, 1
0:8:3.00, 1
0:8:3.36, 1
0:8:31.19, 2
0:8:33.15, 1
0:8:3793.00, 1
0:8:38.53, 1
0:8:40.00, 1
0:8:40.18, 1
0:8:42.21, 1
0:8:44.03, 1
0:8:44.41, 1
0:8:45.57, 1
0:8:46.46, 2
0:8:47.00, 1
0:8:4762.00, 1
0:8:48.27, 2
0:8:51.78, 1
0:8:52.00, 4
0:8:5424.00, 1
0:8:56.54, 1
0:8:56.68, 1
0:8:58.00, 2
0:8:58.45, 1
0:8:59.00, 1
0:8:7.06, 1
0:8:8.34, 1
0:8:9.00, 3
0:8:9.57, 1
0:9:0.05, 1
0:9:0.61, 1
0:9:10.00, 1
0:9:10.09, 1
0:9:12.00, 1
0:9:12.32, 1
0:9:13.24, 1
0:9:14.00, 1
0:9:14.74, 1
0:9:20.99, 1
0:9:21.00, 1
0:9:23.00, 1
0:9:25.22, 1
0:9:26.22, 1
0:9:27.00, 1
0:9:27.63, 1
0:9:3.00, 1
0:9:30.50, 1
0:9:31.02, 1
0:9:31.61, 1
0:9:33.00, 1
0:9:34.39, 1
0:9:36.89, 1
0:9:37.08, 1
0:9:4.99, 1
0:9:42.00, 1
0:9:44.00, 1
0:9:44.59, 1
0:9:48.80, 1
0:9:49.00, 1
0:9:49.66, 1
0:9:5.69, 1
0:9:51.00, 2
0:9:52.22, 1
0:9:53.88, 1
0:9:53.93, 1
0:9:55.00, 1
0:9:56.00, 1
0:9:5667.00, 1
0:9:57.28, 1
0:9:59.83, 1
0:9:6.09, 1
0:9:6.54, 1
10:0:1.04, 1
10:0:1.75, 1
10:0:10.00, 2
10:0:11.00, 4
10:0:11.75, 1
10:0:12.00, 1
10:0:12.25, 2
10:0:12.34, 1
10:0:12.98, 2
10:0:13.00, 1
10:0:13.46, 1
10:0:13.81, 1
10:0:14.00, 2
10:0:14.30, 1
10:0:14.79, 3
10:0:15.65, 1
10:0:16.00, 2
10:0:16.26, 1
10:0:17.00, 1
10:0:17.22, 2
10:0:17.28, 1
10:0:17.89, 1
10:0:18.00, 1
10:0:18.98, 1
10:0:19.00, 1
10:0:2.00, 1
10:0:2.01, 1
10:0:20.00, 4
10:0:20.06, 1
10:0:20.28, 1
10:0:21.00, 3
10:0:21.98, 4
10:0:22.00, 1
10:0:22.68, 1
10:0:2205.00, 1
10:0:2279.00, 1
10:0:23.00, 1
10:0:23.21, 1
10:0:2483.00, 1
10:0:25.03, 1
10:0:25.54, 1
10:0:25.69, 1
10:0:26.00, 1
10:0:26.06, 1
10:0:27.24, 1
10:0:28.76, 1
10:0:29.09, 1
10:0:29.14, 1
10:0:29.62, 1
10:0:3.00, 1
10:0:30.14, 1
10:0:31.00, 4
10:0:31.28, 1
10:0:33.00, 1
10:0:33.21, 1
10:0:3327.00, 1
